Labels,Suffixes
2,"iyor,du,n"
2,"iyor,du"
2,"iyor,du,k"
2,"iyor,du,nuz"
2,"iyor,lar,dı"
2,"me,m"
2,"me,z,sin"
2,"me,z"
2,"me,yiz"
2,"me,z,siniz"
2,"me,z,ler"
2,"m,iyor,um"
1,"m,iyor,sun"
2,"m,iyor"
2,"m,iyor,uz"
1,"m,iyor,sunuz"
2,"m,iyor,lar"
2,"me,di,m"
2,"me,di,n"
2,"me,di"
2,"me,di,k"
1,"me,di,niz"
2,"me,di,ler"
1,"m,iyor,du,m"
1,"m,iyor,du,n"
2,"m,iyor,du"
2,"m,iyor,du,k"
1,"m,iyor,du,nuz"
2,"m,iyor,du,lar"
2,"me,yeceğ,im"
1,"me,yecek,sin"
2,"me,yecek"
2,"me,yeceğ,iz"
1,"me,yecek,siniz"
2,"me,yecek,ler"
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
1,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
1,-
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,ın"
0,"m,ı"
0,m
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,nın
0,"ı,nı"
0,Imp+ın
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,nın
0,"ı,nı"
0,-
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,ın"
0,"m,ı"
0,m
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,nın
0,"ı,nı"
0,Imp+ın
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,nın
0,"ı,nı"
0,-
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
2,"ım,a"
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
1,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,e
0,de
0,"üm,den"
0,ün
0,ü
0,-
2,"ü,ne"
0,"ü,nde"
0,"ü,nden"
2,Imp+ün
0,"ü,nü"
2,-
2,"ü,ne"
0,"ü,nde"
0,"ü,nden"
2,Imp+ün
0,"ü,nü"
0,ü
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,"er,im"
0,"er,sin"
0,er
0,"er,iz"
0,"er,siniz"
0,"er,ler"
0,"eceğ,im"
0,"ecek,sin"
0,ecek
0,"eceğ,iz"
0,"ecek,siniz"
0,"ecek,ler"
0,"iyor,um"
0,"iyor,sun"
0,iyor
0,"iyor,uz"
0,"iyor,sunuz"
0,"iyor,lar"
0,"ti,m"
0,"ti,n"
0,ti
0,"ti,k"
0,"ti,niz"
0,"ti,ler"
0,"iyor,du,m"
0,"iyor,du,n"
0,"iyor,du"
0,"iyor,du,k"
0,"iyor,du,nuz"
0,"iyor,lar,dı"
0,"me,m"
0,"me,z,sin"
0,"me,z"
0,"me,yiz"
0,"me,z,siniz"
0,"me,z,ler"
0,"m,iyor,um"
0,"m,iyor,sun"
0,"m,iyor"
0,"m,iyor,uz"
0,"m,iyor,sunuz"
0,"m,iyor,lar"
0,"me,di,m"
0,"me,di,n"
0,"me,di"
0,"me,di,k"
0,"me,di,niz"
0,"me,di,ler"
0,"m,iyor,du,m"
0,"m,iyor,du,n"
0,"m,iyor,du"
0,"m,iyor,du,k"
0,"m,iyor,du,nuz"
0,"m,iyor,du,lar"
0,"me,yeceğ,im"
0,"me,yecek,sin"
0,"me,yecek"
0,"me,yeceğ,iz"
0,"me,yecek,siniz"
0,"me,yecek,ler"
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
0,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,ın"
0,"m,ı"
0,m
0,"n,a"
0,"n,da"
0,"n,dan"
0,nın
0,"n,ı"
0,n
0,"sı,na"
0,"sı,nda"
0,"sı,ndan"
0,nın
0,"sı,nı"
0,-
0,"lar,ım,a"
0,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
2,"m,e"
2,"m,de"
2,"m,den"
2,"m,in"
2,"m,i"
2,m
2,"n,e"
2,"n,de"
2,"n,den"
2,nin
2,"n,i"
2,n
2,"si,ne"
2,"si,nde"
2,"si,nden"
2,"si,nin"
2,"si,ni"
2,si
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
0,"ir,im"
1,"ir,sin"
0,ir
0,"eceğ,im"
2,-
2,-
0,"di,m"
2,-
2,-
0,"iyor,um"
2,-
2,-
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,"ım,a"
0,"ım,da"
0,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
2,"ı,nı"
0,ın
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
2,"ı,nı"
0,ı
2,"lar,ım,a"
1,"lar,ım,da"
1,"lar,ım,dan"
1,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
1,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
2,"ım,a"
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"im,e"
0,"im,de"
0,"im,den"
0,"im,in"
0,"im,i"
0,im
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,in
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,i
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
1,"ım,a"
1,"ım,da"
1,"ım,dan"
1,"ım,ın"
1,"ım,ı"
1,ım
1,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,"ı,nın"
1,"ı,nı"
1,ın
1,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,"ı,nın"
1,"ı,nı"
1,ı
1,"lar,ım,a"
1,"lar,ım,da"
1,"lar,ım,dan"
1,"lar,ım,ın"
1,"lar,ım,ı"
1,"lar,ım"
1,"lar,ı,na"
1,"ları,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
1,"lar,ı,nı"
1,"lar,ın"
1,"lar,ı,na"
1,"ları,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
1,"lar,ı,nı"
1,"lar,ı"
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,"r,im"
2,"r,sin"
2,r
2,"yeceğ,im"
2,-
2,-
2,"di,m"
2,-
2,-
2,"iyor,um"
2,-
2,-
2,"r,ım"
2,"r,sın"
0,r
2,"yacağ,ım"
2,-
2,-
2,"dı,m"
2,-
2,-
2,-
2,-
2,-
1,"ım,a"
1,"ım,da"
1,"ım,dan"
1,"ım,ın"
1,"ım,ı"
1,m
1,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,nın
1,"ı,nı"
1,ın
1,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,nın
1,"ı,nı"
1,-
1,"lar,ım,a"
1,"lar,ım,da"
1,"lar,ım,dan"
1,"lar,ım,ın"
1,"lar,ım,ı"
0,"r,ım"
1,"lar,ı,na"
1,"lar,ı,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
1,"lar,ı,nı"
1,"lar,ın"
1,"lar,ı,na"
1,"lar,ı,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
1,"lar,ı,nı"
1,"lar,ı"
2,"im,e"
2,"im,de"
2,"im,den"
2,"im,in"
2,"im,i"
2,im
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,"i,nin"
2,"i,ni"
2,in
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,"i,nin"
2,"i,ni"
2,i
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
1,"üm,e"
2,"üm,de"
2,"üm,den"
2,"üm,ün"
2,"üm,ü"
2,üm
2,"ü,ne"
2,"ü,nde"
2,"ü,nden"
2,"ü,nün"
2,"ü,nü"
2,ün
2,"ü,ne"
2,"ü,nde"
2,"ü,nden"
2,"ü,nün"
2,"ü,nü"
2,"üm,ü"
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
1,"m,e"
1,de
1,"m,den"
1,in
1,"m,i"
1,-
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,nin
2,"i,ni"
2,Imp+in
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,nin
2,"i,ni"
2,-
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
2,"m,e"
2,"m,de"
2,"m,den"
2,"m,in"
2,"m,i"
2,m
1,"n,e"
1,"n,de"
2,"n,den"
2,nin
1,"n,i"
2,n
2,"si,ne"
0,"si,nde"
0,"si,nden"
2,"si,nin"
2,"si,ni"
2,si
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
0,"ler,i,ni"
2,"ler,i"
0,ın
0,"m,e"
0,"m,de"
0,"m,den"
0,"m,in"
0,"m,i"
0,m
0,"n,e"
0,"n,de"
0,"n,den"
0,nin
0,"n,i"
0,n
0,"si,ne"
0,"si,nde"
0,"si,nden"
0,"si,nin"
0,"si,ni"
0,si
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
2,"ım,a"
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,-
1,da
2,"m,dan"
2,ın
2,"m,ı"
2,-
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,nın
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,nın
2,"ı,nı"
2,-
2,"lar,ım,a"
1,"lar,ım,da"
2,"lar,ım,dan"
1,"lar,ım,ın"
2,"lar,ım,ı"
0,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"ım,a"
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"m,e"
2,"m,de"
2,"m,den"
2,"m,in"
2,"m,i"
2,m
2,"n,e"
2,"n,de"
2,"n,den"
2,nin
2,"n,i"
2,n
2,"si,ne"
2,"si,nde"
2,"si,nden"
2,"si,nin"
2,"si,ni"
2,si
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
0,"m,e"
0,"m,de"
0,"m,den"
0,"m,in"
0,"m,i"
0,m
0,"n,e"
2,"n,de"
0,"n,den"
0,nin
0,"n,i"
2,n
0,"si,ne"
0,"si,nde"
0,"si,nden"
0,"si,nin"
0,"si,ni"
0,si
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,"ım,a"
0,"ım,da"
0,"ım,dan"
0,"ım,ın"
0,"ım,ı"
0,ım
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
0,"ı,nı"
0,Imp+ın
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
0,"ı,nı"
0,ı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
2,"r,im"
2,"r,sin"
0,"er,ler"
2,"yeceğ,im"
2,-
2,-
2,"di,m"
2,-
2,-
2,"iyor,um"
2,-
2,-
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,ın"
0,"m,ı"
0,m
0,a
0,"ı,nda"
0,"ı,ndan"
0,Imp+ın
0,"ı,nı"
0,ın
0,"sı,na"
0,"sı,nda"
0,"sı,ndan"
0,"sı,nın"
0,"sı,nı"
0,sı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
1,"im,e"
1,"im,de"
2,"im,den"
1,"im,in"
1,"im,i"
1,im
1,"i,ne"
1,"i,nde"
1,"i,nden"
1,in
1,"i,ni"
1,-
1,"i,ne"
1,"i,nde"
1,"i,nden"
1,in
1,"i,ni"
1,i
2,"ler,im,e"
1,"ler,im,de"
1,"ler,im,den"
1,"ler,im,in"
1,"ler,im,i"
1,"ler,im"
1,"ler,i,ne"
1,"leri,nde"
1,"ler,i,nden"
1,"ler,i,nin"
1,"ler,i,ni"
1,"ler,in"
1,"ler,i,ne"
1,"leri,nde"
1,"ler,i,nden"
1,"ler,i,nin"
1,"ler,i,ni"
1,"ler,i"
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,un"
0,"m,u"
0,m
0,"n,a"
0,"n,da"
0,"n,dan"
0,nun
0,"n,u"
2,n
0,"su,na"
0,"su,nda"
0,"su,ndan"
0,"su,nun"
0,"su,nu"
0,su
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,un"
0,"m,u"
0,m
0,"n,a"
0,"n,da"
0,"n,dan"
0,nun
0,"n,u"
2,n
0,"su,na"
0,"su,nda"
0,"su,ndan"
0,"su,nun"
0,"su,nu"
0,su
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
1,"lan,Imp+ın"
2,"m,e"
2,"m,de"
2,"m,den"
2,"m,in"
2,"m,i"
2,m
2,"n,e"
2,"n,de"
2,"n,den"
2,nin
2,"n,i"
2,n
2,"si,ne"
2,"si,nde"
2,"si,nden"
2,"si,nin"
2,"si,ni"
2,si
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
1,"lan,Imp+ın"
2,"ir,im"
2,"ir,sin"
2,ir
2,"eceğ,im"
2,-
2,-
2,"di,m"
2,-
2,-
2,"iyor,um"
2,-
2,-
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,ın"
0,"m,ı"
0,m
0,"n,a"
0,"n,da"
0,"n,dan"
0,nın
0,"n,ı"
0,n
0,"sı,na"
0,"sı,nda"
0,"sı,ndan"
0,"sı,nın"
0,"sı,nı"
0,sı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
0,"im,e"
0,"im,de"
0,"im,den"
0,"im,in"
0,"im,i"
0,im
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,Imp+in
0,"i,ni"
0,in
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,Imp+in
0,"i,ni"
0,i
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
2,"m,e"
2,"m,de"
2,"m,den"
2,"m,in"
2,"m,i"
2,m
0,"n,e"
0,"n,de"
0,"n,den"
2,nin
0,"n,i"
2,n
2,"si,ne"
2,"si,nde"
2,"si,nden"
2,"si,nin"
2,"si,ni"
2,si
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,"ır,ım"
2,"ır,sın"
2,ır
2,"ır,ız"
2,"ır,sınız"
2,"ır,lar"
2,"acağ,ım"
2,"acak,sın"
2,acak
2,"acağ,ız"
2,"acak,sınız"
2,"acak,lar"
2,"ıyor,um"
2,"ıyor,sun"
2,ıyor
2,"ıyor,uz"
2,"ıyor,sunuz"
2,"ıyor,lar"
2,"tı,m"
2,"tı,n"
2,tı
2,"tı,k"
2,"tı,nız"
2,"tı,lar"
2,"ıyor,du,m"
2,"ıyor,du,n"
2,"ıyor,du"
2,"ıyor,du,k"
2,"ıyor,du,nuz"
2,"ıyor,lar,dı"
2,"ma,m"
2,"ma,z,sın"
2,"ma,z"
2,"ma,yız"
2,"ma,z,sınız"
2,"ma,z,lar"
2,"m,ıyor,um"
2,"m,ıyor,sun"
2,"m,ıyor"
2,"m,ıyor,uz"
2,"m,ıyor,sunuz"
2,"m,ıyor,lar"
2,"ma,dı,m"
2,"ma,dı,n"
2,"ma,dı"
2,"ma,dı,k"
2,"ma,dı,nız"
2,"ma,dı,lar"
2,"m,ıyor,du,m"
2,"m,ıyor,du,n"
2,"m,ıyor,du"
2,"m,ıyor,du,k"
2,"m,ıyor,du,nuz"
2,"m,ıyor,du,lar"
2,"ma,yacağ,ım"
2,"ma,yacak,sın"
2,"ma,yacak"
2,"ma,yacağ,ız"
0,"ma,yacak,sınız"
2,"ma,yacak,lar"
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
